year_month,manage_city,bus_type,station_id,station_no,station_name,pass_route_cnt
2023,수원시,일반,200000055,1175,벽산아파트,1
2023,수원시,일반,201000055,2257,농수산물시장,7
2023,수원시,일반,201000057,2239,곡선새마을금고.권선자이e편한세상,3
2023,수원시,일반,201000435,2930,능실초등학교.힐스테이트호매실,10
2023,수원시,일반,203000006,4163,황골주공아파트,1
2023,수원시,일반,203000008,4065,잠원초등학교,1
2023,수원시,일반,201000446,2949,서부공영차고지,5
2023,수원시,일반,202000039,3124,창현고교.아주대학교.유신고교,11
2023,수원시,일반,202000049,3118,인계동동문굿모닝힐아파트,26
2023,수원시,일반,201000351,0,국립농업박물관,6
2023,수원시,일반,200000051,1169,조원시장입구.더샵퍼스트파크아파트,4
2023,수원시,일반,203000430,4417,광교이마트,1
2023,수원시,일반,200000438,1414,동문굿모닝힐아파트.율전이인아파트,1
2023,수원시,일반,202000013,3109,청소년문화센터,6
2023,수원시,일반,203000306,4283,광교차고지.연화장입구,8
2023,수원시,일반,200000004,1196,문암골,1
2023,수원시,일반,200000001,1165,하광교느티나무,1
2023,수원시,일반,203000158,4170,영통입구,9
2023,수원시,일반,201000249,2039,호매실GS아파트,2
2023,수원시,일반,201000252,2099,탑동초등학교.삼성아파트,11
2023,수원시,일반,201000253,2112,구운중학교,11
2023,수원시,일반,201000338,2833,칠보산입구.자목마을,1
2023,수원시,일반,201000314,2830,권선구청,1
2023,수원시,일반,201000346,2828,권선동,8
2023,수원시,일반,202000034,3082,수원시글로벌평생학습관.우만주공아파트,10
2023,수원시,일반,200000293,1268,동원고교.해우재입구,1
2023,수원시,일반,203000090,4003,매탄주공4.5단지,9
2023,수원시,일반,203000106,4155,청명대우아파트,1
2023,수원시,일반,201000447,2942,호매실스타힐스.수원여대입구,13
2023,수원시,일반,201000387,2886,중앙병원,1
2023,수원시,일반,201000383,2883,권선보성.두산동아.신우아파트,2
2023,수원시,일반,200000131,1217,북수원시장입구,3
2023,수원시,일반,200000145,1089,북수원시장.광교산입구,16
2023,수원시,일반,200000147,1093,장안고등학교,3
2023,수원시,일반,200000104,1020,성균관대역.고용노동부경기지청.율전성당,6
2023,수원시,일반,203000278,4275,원천호수사거리.광교센트럴타운62단지,3
2023,수원시,일반,203000294,4286,소화초등학교,8
2023,수원시,일반,203000308,4334,광교호수공원.제1주차장,2
2023,수원시,일반,203000304,4279,광교호반마을입구,4
2023,수원시,일반,203000297,4339,광교에듀타운입구.아주대.한국자산관리공사,1
2023,수원시,일반,200000002,1173,하광교,1
2023,수원시,일반,200000003,1180,비석거리입구,1
2023,수원시,일반,203000153,4032,래미안영통마크원2단지.영통아이파크캐슬1단지,15
2023,수원시,일반,203000161,4236,자유총연맹,10
2023,수원시,일반,202000259,3167,황제연립,1
2023,수원시,일반,203000401,4395,광교역사공원.광교카페거리,1
2023,수원시,일반,203000438,4425,광교카페거리입구,1
2023,수원시,일반,203000019,4061,e편한세상,3
2023,수원시,일반,203000021,4053,삼성아파트,1
2023,수원시,일반,200000312,1285,경기남부보훈지청.경기도교육청,3
2023,수원시,일반,201000010,2210,권선중학교,4
2023,수원시,일반,202000256,3025,화서시장,1
2023,수원시,일반,202000249,3016,화서오거리,1
2023,수원시,일반,201000436,2931,능실초등학교.힐스테이트호매실,10
2023,수원시,일반,201000442,2938,한양수자인파크원아파트.자목마을입구,7
2023,수원시,일반,203000055,4098,원천삼성아파트,4
2023,수원시,일반,202000038,3117,효성초등학교,14
2023,수원시,일반,202000044,3052,매교다리,8
2023,수원시,일반,201000107,2083,구운사거리,5
2023,수원시,일반,201000231,2169,세류1동주민센터,1
2023,수원시,일반,201000236,2262,곡반중학교.수원아이파크,7
2023,수원시,일반,201000251,2087,구운동주민센터.서수원도서관,7
2023,수원시,일반,201000263,2278,센트라우스.서수원검사소,5
2023,수원시,일반,201000415,2914,금곡동행정복지센터.호매실파출소,10
2023,수원시,일반,200000202,1232,(구)한국은행,19
2023,수원시,일반,200000019,1422,조원뉴타운2단지,1
2023,수원시,일반,200000010,1172,하광교,1
2023,수원시,일반,200000020,1101,중부경찰서,1
2023,수원시,일반,200000033,1023,수원종합운동장.한국건강검진협회,1
2023,수원시,일반,200000041,1049,이목동.장안STX칸,11
2023,수원시,일반,200000047,1170,조원뉴타운,3
2023,수원시,일반,202000031,3142,영동시장,22
2023,수원시,일반,200000296,1275,상률초교,1
2023,수원시,일반,201000354,2852,고색체육공원,1
2023,수원시,일반,201000377,2876,삼익아파트,2
2023,수원시,일반,201000384,2881,권선보성.두산동아.신우아파트,4
2023,수원시,일반,200000080,1125,한일타운.경기일보.홈플러스,22
2023,수원시,일반,202000001,1194,수원시글로벌평생학습관.연무사회복지관.창룡도서관,6
2023,수원시,일반,201000242,2012,당수지구A-1BL(예정),3
2023,수원시,일반,201000243,2021,호매실더센트라고아파트.모아미래도아파트,2
2023,수원시,일반,201000133,2126,경기상상캠퍼스.푸른지대,2
2023,수원시,일반,201000144,2254,축산물유통센터입구,4
2023,수원시,일반,201000143,2230,곡반정동차고지,7
2023,수원시,일반,203000071,4087,광교호수공원입구.원천교사거리,16
2023,수원시,일반,203000433,4420,수원컨벤션센터.광교갤러리아백화점.중흥s클래스,2
2023,수원시,일반,203000025,4016,매탄고등학교.매탄위브하늘채,4
2023,수원시,일반,203000029,4047,삼성전자후문,1
2023,수원시,일반,203000038,4151,수원가정법원.동수원등기소,1
2023,수원시,일반,201000001,2222,한마음외과,5
2023,수원시,일반,202000091,3173,월드메르디앙,3
2023,수원시,일반,202000041,3123,수원월드컵경기장.아름학교,6
2023,수원시,일반,202000085,3170,인계래미안노블클래스,6
2023,수원시,일반,200000078,1109,수일중학교,16
2023,수원시,일반,200000073,1071,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,18
2023,수원시,일반,200000117,1077,북수원시장.효자문사거리,7
2023,수원시,일반,200000115,1116,정자종합시장,6
2023,수원시,일반,200000317,1291,밤꽃사거리,1
2023,수원시,일반,203000087,4037,매탄공원,4
2023,수원시,일반,203000240,4247,디지털엠파이어2.송원산업,1
2023,수원시,일반,203000272,4296,산의초등학교.래미안광교,5
2023,수원시,일반,203000253,4253,광교차고지,8
2023,수원시,일반,201000241,2020,당수동삼정아파트,2
2023,수원시,일반,201000336,2832,공구유통타운.중앙자동차매매단지,24
2023,수원시,일반,201000402,2893,능실마을15단지.금호어울림아파트,5
2023,수원시,일반,201000420,2923,수원버스터미널,2
2023,수원시,일반,202000029,3054,팔달문.이안과,5
2023,수원시,일반,200000310,1286,장안구청,5
2023,수원시,일반,201000390,2331,중보교.수원역자동차운전전문학원,23
2023,수원시,일반,202000108,0,화서1동행정복지센터.수원역푸르지오자이,5
2023,수원시,일반,200000194,1123,경기일보.한일타운,20
2023,수원시,일반,200000197,1256,우만주공4단지,7
2023,수원시,일반,200000203,1261,세한교회,4
2023,수원시,일반,203000277,4274,수원컨벤션센터.롯데아울렛,8
2023,수원시,일반,203000334,4316,수원나누리병원,4
2023,수원시,일반,203000338,4232,광교역사공원.광교카페거리,7
2023,수원시,일반,202000219,3017,수원역.AK플라자,20
2023,수원시,일반,202000217,3018,고등동삼거리,19
2023,수원시,일반,202000239,3151,꽃뫼신동아아파트,1
2023,수원시,일반,201000174,2046,칠보입구,1
2023,수원시,일반,201000180,2001,LG빌리지3차.모아미래도아파트,12
2023,수원시,일반,201000288,3163,매교역5번출구.힐스테이트푸르지오2단지,2
2023,수원시,일반,200000123,1207,만석공원.정자초교.벽산아파트,4
2023,수원시,일반,200000137,1120,송원중학교.수원서부교회,3
2023,수원시,일반,200000059,1137,조원2동주민센터,3
2023,수원시,일반,200000069,1017,율전성당.성균관대역,4
2023,수원시,일반,200000063,1133,수성중사거리,4
2023,수원시,일반,200000087,1198,광교공원.경기대수원캠퍼스입구,1
2023,수원시,일반,200000118,1221,파장초등학교.SKC,5
2023,수원시,일반,200000038,1119,정자사거리,1
2023,수원시,일반,202000007,3074,성빈센트병원,22
2023,수원시,일반,201000542,2310,당수동공용화장실(마을),1
2023,수원시,일반,201000153,2290,오목초등학교,4
2023,수원시,일반,201000065,2141,고색삼거리,1
2023,수원시,일반,201000063,2142,고색동입구.고색삼거리,1
2023,수원시,일반,201000087,2186,정조사거리,1
2023,수원시,일반,201000091,2209,신곡사거리,1
2023,수원시,일반,202000255,3158,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,7
2023,수원시,일반,200000189,1260,장안공원,9
2023,수원시,일반,200000201,1227,영화공원,1
2023,수원시,일반,203000063,4007,삼성1차아파트,15
2023,수원시,일반,201000044,2185,신곡동,10
2023,수원시,일반,200000163,1010,삼성아파트,6
2023,수원시,일반,202000201,3030,병무청입구,21
2023,수원시,일반,203000265,4263,광교한양수자인.호반가든하임,4
2023,수원시,일반,202000037,3105,수원월드컵경기장.동성중학교,13
2023,수원시,일반,200000008,1195,문암골,1
2023,수원시,일반,200000044,1111,정자2동주민센터,2
2023,수원시,일반,202000098,3181,화서동먹거리촌.꽃뫼노을풍림아파트,3
2023,수원시,일반,203000373,4359,영통구보건소.수원체육문화센터,2
2023,수원시,일반,203000353,4343,광교에일린의뜰.광교호수공원,2
2023,수원시,일반,202000015,3130,수원고용복지플러스센터.동수원병원.라마다호텔,21
2023,수원시,일반,201000136,2104,우방아파트,2
2023,수원시,일반,201000423,2845,당수초등학교.삼정아파트,3
2023,수원시,일반,201000596,2989,수원역환승센터(10승강장),1
2023,수원시,일반,203000066,4237,아주대.아주대학교병원,23
2023,수원시,일반,203000075,4157,청명역4번출구,14
2023,수원시,일반,203000062,4171,연화장,2
2023,수원시,일반,203000070,4183,남부경찰서.성일아파트,13
2023,수원시,일반,203000080,4104,원천레이크파크아파트,3
2023,수원시,일반,203000244,4249,원천신미주아파트,1
2023,수원시,일반,203000383,4383,매탄그린빌4단지,1
2023,수원시,일반,202000245,3152,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,7
2023,수원시,일반,201000049,2174,새터마을,10
2023,수원시,일반,201000054,2242,권선아파트,3
2023,수원시,일반,202000246,3153,엘지아파트.금강아파트,4
2023,수원시,일반,203000236,4243,디지털엠파이어2,4
2023,수원시,일반,203000083,4073,금성아파트.한국1차아파트,6
2023,수원시,일반,203000237,4244,디지털엠파이어2.송원산업,1
2023,수원시,일반,201000031,2119,웃거리,10
2023,수원시,일반,203000247,4324,박지성삼거리,3
2023,수원시,일반,202000061,3125,창현고교.아주대학교.유신고교,11
2023,수원시,일반,202000125,3200,코오롱아파트.여기산공원(마을),2
2023,수원시,일반,203000098,4034,래미안영통마크원2단지,4
2023,수원시,일반,203000104,4164,황골주공아파트,1
2023,수원시,일반,203000118,4093,원일초교,3
2023,수원시,일반,201000201,2196,세류2동.세류역환승주차장,10
2023,수원시,일반,201000208,2264,대원아파트,7
2023,수원시,일반,203000131,4121,신나무실아파트,8
2023,수원시,일반,203000276,4273,수원컨벤션센터.롯데아울렛,8
2023,수원시,일반,203000319,4291,광교해모로아파트,4
2023,수원시,일반,203000332,4312,황골쌍용아파트,8
2023,수원시,일반,201000458,2944,호매실엔루체,8
2023,수원시,일반,203000449,4436,대선초.e편한세상영통2차아파트,1
2023,수원시,일반,202000225,3023,수원역.역전시장,29
2023,수원시,일반,202000230,3144,장안문.수원전통문화관,21
2023,수원시,일반,202000244,3007,황제연립,1
2023,수원시,일반,201000168,2064,수원여대입구,12
2023,수원시,일반,202000232,3013,화서오거리,2
2023,수원시,일반,201000169,2111,청구.하늘채코오롱아파트,1
2023,수원시,일반,202000070,3079,KBS수원센터.KB손해보험,3
2023,수원시,일반,202000075,3116,경기아트센터.매탄위브하늘채,12
2023,수원시,일반,201000178,2009,경기도건설본부.경기도동물위생시험소.칠보마을7단지,9
2023,수원시,일반,203000220,4217,센트럴하이츠아파트,4
2023,수원시,일반,203000286,4300,상현역,17
2023,수원시,일반,203000163,4234,임광아파트,8
2023,수원시,일반,203000169,4054,수원정보과학고.원천중학교,3
2023,수원시,일반,201000448,2943,호매실스타힐스.수원여대입구,12
2023,수원시,일반,202000224,3164,매산시장,21
2023,수원시,일반,201000050,2176,세류사거리,10
2023,수원시,일반,201000090,2205,수원농협권선지점,2
2023,수원시,일반,201000088,2203,삼익아파트,2
2023,수원시,일반,202000252,3139,화성행궁,21
2023,수원시,일반,203000040,4019,경기도경제과학진흥원,6
2023,수원시,일반,201000437,2935,권선시장앞,3
2023,수원시,일반,203000057,4026,매탄시장입구,10
2023,수원시,일반,202000047,3133,팔달문,11
2023,수원시,일반,201000078,2048,입북동입구,4
2023,수원시,일반,202000110,0,화서1동행정복지센터,1
2023,수원시,일반,201000217,2093,탑동우방아파트,5
2023,수원시,일반,201000205,2259,수원시청역3번출구.서울보증보험,8
2023,수원시,일반,203000397,4394,광교휴먼시아32단지.이의고교,12
2023,수원시,일반,201000184,2013,당수동인정.한라.쌍용아파트,3
2023,수원시,일반,201000310,2286,입북동주민센터,1
2023,수원시,일반,201000200,2270,곡반초등학교,14
2023,수원시,일반,201000193,2200,남수원초등학교,12
2023,수원시,일반,203000431,4418,광교이마트,1
2023,수원시,일반,201000104,2181,세류사거리.세류2동주민센터,9
2023,수원시,일반,202000103,3193,푸르지오SK뷰G3,4
2023,수원시,일반,201000212,2219,수원버스터미널,4
2023,수원시,일반,201000188,2117,구운동삼환아파트,8
2023,수원시,일반,203000092,4035,자연앤자이아파트.중흥S클래스,4
2023,수원시,일반,203000125,4241,경희대학교,14
2023,수원시,일반,203000124,4085,망포역1번출구.디지털엠파이어1,9
2023,수원시,일반,203000105,4158,황곡초등학교.주공아파트,1
2023,수원시,일반,200000096,1085,정자3동행정복지센터.정자동중심상가.동양고속성지아파트,9
2023,수원시,일반,200000105,1027,천일초교,3
2023,수원시,일반,200000097,1076,대평중학교,6
2023,수원시,일반,200000103,1026,신안아파트,6
2023,수원시,일반,200000321,1411,장안공원,11
2023,수원시,일반,203000196,4199,효원초등학교,1
2023,수원시,일반,203000183,4194,영통뜨란채아파트,2
2023,수원시,일반,203000283,4265,이의초중고교.광교호수마을호반써밋,3
2023,수원시,일반,203000296,4338,광교에듀타운입구.아주대.한국자산관리공사,1
2023,수원시,일반,203000156,4135,살구골현대아파트.영통역4번출구,8
2023,수원시,일반,203000155,4070,청와.쌍용.그대가센트럴파크아파트,23
2023,수원시,일반,203000166,4178,경기대수원캠퍼스후문.수원박물관,17
2023,수원시,일반,203000172,4055,수원정보과학고.원천중학교,5
2023,수원시,일반,203000143,4152,영일중학교.수원출입국외국인청,8
2023,수원시,일반,203000149,4069,태장초등학교,19
2023,수원시,일반,203000186,4197,이노플랙스,1
2023,수원시,일반,203000298,4289,합동신학대학원,4
2023,수원시,일반,203000178,4179,구법원사거리,26
2023,수원시,일반,203000174,4105,원천레이크파크아파트,16
2023,수원시,일반,200000266,1251,경기수원의료원.파크푸르지오.두견마을,3
2023,수원시,일반,200000277,1416,신일아파트,1
2023,수원시,일반,202000043,3092,월드컵경기장입구.우만아파트주공3단지,10
2023,수원시,일반,200000026,1009,율전동,1
2023,수원시,일반,200000030,1018,성균관대역동문굿모닝힐아파트,1
2023,수원시,일반,200000037,1135,KT수원지사.국민연금북수원지사,17
2023,수원시,일반,201000139,2123,탑동입구,2
2023,수원시,일반,201000012,2216,권선동,10
2023,수원시,일반,203000246,4258,박지성삼거리,2
2023,수원시,일반,201000431,2933,동남아파트,1
2023,수원시,일반,201000043,2213,수원버스터미널,4
2023,수원시,일반,201000035,2101,구운오거리.경기중소기업성장지원센터,11
2023,수원시,일반,200000158,1007,삼성아파트,6
2023,수원시,일반,201000017,2067,수원여자대학입구,12
2023,수원시,일반,200000174,1152,상광교신다리.광교로컬푸드직매장,1
2023,수원시,일반,201000018,2122,고색역.고색초교.태산아파트,30
2023,수원시,일반,201000025,2059,오목천동태산아파트.서희스타힐스,12
2023,수원시,일반,203000255,4255,수원원일중학교.매원고등학교,1
2023,수원시,일반,203000248,4252,수원박물관.수원시장애인복지관(마을),5
2023,수원시,일반,203000273,4297,산의초등학교.래미안광교,5
2023,수원시,일반,202000058,3060,팔달구청.수원화성박물관,5
2023,수원시,일반,202000106,3195,수원역.AK플라자,24
2023,수원시,일반,203000395,4389,광교2동주민센터,2
2023,수원시,일반,203000027,4014,영통구청.상지문고,4
2023,수원시,일반,203000037,4242,경희대정문,3
2023,수원시,일반,203000425,4412,광교사회복지관,1
2023,수원시,일반,203000022,4048,삼성전자후문,1
2023,수원시,일반,203000032,4393,매원초등학교.광교아이파크아파트,2
2023,수원시,일반,203000034,4008,경기대수원캠퍼스후문,5
2023,수원시,일반,203000026,4017,매탄고등학교.그린빌주공1.2단지,4
2023,수원시,일반,203000045,4175,광교역사공원.광교카페거리,7
2023,수원시,일반,203000380,4366,삼성DigitalCity정문,1
2023,수원시,일반,203000333,4315,수원나누리병원,3
2023,수원시,일반,201000471,2958,수원센트럴타운2단지.세류동성당,1
2023,수원시,일반,202000204,3034,글로벌청소년드림센터,18
2023,수원시,일반,202000233,3009,블루밍푸른숲아파트,2
2023,수원시,일반,201000170,2134,서둔동주민센터,3
2023,수원시,일반,202000222,3024,고등동사거리,17
2023,수원시,일반,201000165,2054,오목천역.영신여자고교,15
2023,수원시,일반,201000260,2069,국립축산과학원,10
2023,수원시,일반,201000255,2138,서호중학교,3
2023,수원시,일반,201000342,2180,세류2동주민센터,9
2023,수원시,일반,201000406,2905,능실마을16단지,1
2023,수원시,일반,201000408,2907,호매실마을14단지.장애인종합복지관,10
2023,수원시,일반,201000411,2910,호매실마을13단지.수원시보훈회관,9
2023,수원시,일반,201000098,2007,경기도동물위생시험소,1
2023,수원시,일반,201000110,2245,수원가구거리,3
2023,수원시,일반,201000238,2229,곡반정동차고지,7
2023,수원시,일반,201000258,2139,서호중학교,3
2023,수원시,일반,201000347,2847,오목천공원,1
2023,수원시,일반,201000418,2919,호매실역서희스타힐스,1
2023,수원시,일반,201000419,2920,호매실역서희스타힐스,1
2023,수원시,일반,202000028,3051,팔달문.수원백병원,12
2023,수원시,일반,202000033,3102,수원월드컵경기장.동성중학교,12
2023,수원시,일반,202000089,3175,화서역,4
2023,수원시,일반,201000582,2975,힐스테이트푸르지오.세곡사거리,2
2023,수원시,일반,201000056,2258,농수산물시장,5
2023,수원시,일반,201000081,2211,세류현대아파트,2
2023,수원시,일반,203000007,4043,잠원중학교,1
2023,수원시,일반,200000291,1270,백선교회,3
2023,수원시,일반,200000302,1281,조원뉴타운,2
2023,수원시,일반,201000393,2890,아름다운나날,1
2023,수원시,일반,201000397,2896,세화새마을금고.버드내도서관,9
2023,수원시,일반,200000125,1094,벽산블루밍아파트,3
2023,수원시,일반,200000157,1138,한일타운,3
2023,수원시,일반,200000077,1102,한국가스안전공사.택시공제조합,16
2023,수원시,일반,200000075,1074,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,16
2023,수원시,일반,200000092,1078,화서역파크뷰.삼환나우빌.효성아파트,6
2023,수원시,일반,200000090,1083,풍림아파트,9
2023,수원시,일반,201000392,2889,영조아파트.푸르지오아파트,1
2023,수원시,일반,201000359,2864,홈플러스서수원점,9
2023,수원시,일반,200000136,1215,만석공원.중부경찰서,3
2023,수원시,일반,200000141,1187,보훈교육원.반딧불이연무시장,4
2023,수원시,일반,200000153,1115,연세수요양병원.송죽희성연인아파트,6
2023,수원시,일반,200000156,1113,온누리교회,6
2023,수원시,일반,201000599,2339,세지로(건강원앞),1
2023,수원시,일반,202000045,3077,KBS수원센터정문.한화생명,3
2023,수원시,일반,202000046,3141,우만동선경아파트,21
2023,수원시,일반,203000230,4228,경기대정문,4
2023,수원시,일반,200000100,1047,장안등기소.성우아파트,7
2023,수원시,일반,200000110,1073,대평중학교,6
2023,수원시,일반,200000323,1297,SK스카이뷰,1
2023,수원시,일반,200000190,1258,화서문.장안공원,18
2023,수원시,일반,202000228,3021,고등동행정복지센터.수원역푸르지오자이,1
2023,수원시,일반,200000192,1154,영화초등학교.한국건강관리협회,2
2023,수원시,일반,200000193,1136,수원KT위즈파크.수원종합운동장,3
2023,수원시,일반,200000191,1176,교육청사거리,2
2023,수원시,일반,200000276,1253,동원고교.해우재입구,2
2023,수원시,일반,200000240,1235,화남아파트,1
2023,수원시,일반,200000031,1008,율전동,1
2023,수원시,일반,200000045,1118,정자사거리.수성고등학교,2
2023,수원시,일반,200000009,1179,비석거리입구,1
2023,수원시,일반,201000575,2343,여기산공원.코오롱아파트(마을),2
2023,수원시,일반,200000024,1024,한국건강검진협회.수원종합운동장,1
2023,수원시,일반,200000040,1108,도체육회관.대림e-편한세상,2
2023,수원시,일반,202000012,3103,인계삼성아파트.현대힐스테이트,7
2023,수원시,일반,201000595,2988,수원역환승센터(9승강장),1
2023,수원시,일반,201000182,2010,당수지구A-4BL(예정),3
2023,수원시,일반,201000151,2289,오목천주공아파트,4
2023,수원시,일반,201000134,2125,탑동사거리,2
2023,수원시,일반,201000131,2275,서호중학교,2
2023,수원시,일반,201000138,2113,탑골1길,2
2023,수원시,일반,201000430,2959,수원아이파크시티.선일초교,18
2023,수원시,일반,202000006,3111,경기문화재단.매탄주공4.5단지,9
2023,수원시,일반,203000242,4251,원천삼성1차아파트.팩토리월드,1
2023,수원시,일반,201000014,2158,권선2동성당,7
2023,수원시,일반,203000088,4025,매원중학교,4
2023,수원시,일반,201000013,2226,곡반정동입구,11
2023,수원시,일반,201000289,3061,태장면고개,4
2023,수원시,일반,203000067,4238,아주대학교입구,22
2023,수원시,일반,201000041,2206,공군관사,5
2023,수원시,일반,200000162,1013,성균관대학교,7
2023,수원시,일반,200000164,1072,이목동차고지,11
2023,수원시,일반,200000170,1190,연무시장입구.연무동문화센터,3
2023,수원시,일반,200000182,1193,보훈원복지타운.보훈요양원,4
2023,수원시,일반,201000015,2153,가게앞.평동,1
2023,수원시,일반,201000030,2102,구운오거리.경기중소기업성장지원센터,10
2023,수원시,일반,203000243,4248,원천신미주아파트,1
2023,수원시,일반,203000263,4262,광교초등학교.광교홍재도서관,3
2023,수원시,일반,202000105,3196,수원역.AK플라자,11
2023,수원시,일반,202000055,3066,창룡문.연무대,6
2023,수원시,일반,202000120,3165,수원역.헌혈의집,1
2023,수원시,일반,203000374,4360,동부차고지,9
2023,수원시,일반,201000455,2947,호매실쌍용아파트,3
2023,수원시,일반,201000460,2946,서수원레이크푸르지오2단지,2
2023,수원시,일반,200000052,1177,벽산아파트,4
2023,수원시,일반,202000235,3002,화서역.화서2동주민센터,5
2023,수원시,일반,202000234,3004,숙지공원.화서동굿모닝힐.화서다산도서관,2
2023,수원시,일반,202000220,3028,수원여고.농천교회,18
2023,수원시,일반,203000355,4384,훼미리타워,11
2023,수원시,일반,203000335,4317,원천레이크파크아파트,3
2023,수원시,일반,203000450,4144,살구골.서광아파트,7
2023,수원시,일반,201000464,2995,호반베르디움.신미주.일신건영아파트,1
2023,수원시,일반,201000484,2971,일월도서관.청구아파트후문,1
2023,수원시,일반,201000488,2972,서수원주민편익시설,25
2023,수원시,일반,201000493,2008,영조아름다운나날1단지,1
2023,수원시,일반,202000243,3014,화서오거리,1
2023,수원시,일반,202000216,3140,가족여성회관.이춘택병원.해움미술관.수원농협,20
2023,수원시,일반,202000238,3150,진흥아파트,1
2023,수원시,일반,202000241,3005,숙지공원.화서동굿모닝힐.화서다산도서관,2
2023,수원시,일반,202000231,3050,팔달구청.화성행궁.수원성지,21
2023,수원시,일반,201000173,2089,구운동주민센터.서수원도서관,10
2023,수원시,일반,201000401,2161,수원아이파크3단지,1
2023,수원시,일반,201000186,2105,구운동성원아파트.일월먹거리촌,9
2023,수원시,일반,202000082,3147,한국전력경기사업본부.한라시그마팰리스,22
2023,수원시,일반,201000066,2145,자동차매매센터,1
2023,수원시,일반,202000247,3154,엘지아파트.금강아파트,4
2023,수원시,일반,202000257,3027,화서시장,1
2023,수원시,일반,203000047,4094,원천삼성아파트,4
2023,수원시,일반,202000064,3083,수원고용복지플러스센터.동수원사거리.삼성생명,3
2023,수원시,일반,201000047,2166,세류중학교.아세아시멘트,10
2023,수원시,일반,202000253,3134,수원전통문화관.장안동,21
2023,수원시,일반,203000048,4110,무궁화전자,4
2023,수원시,일반,201000545,2190,평동동남아파트,5
2023,수원시,일반,201000227,2168,세류1동주민센터,1
2023,수원시,일반,201000148,2034,엠코타운아파트,3
2023,수원시,일반,200000056,1168,조원시장입구.더샵퍼스트파크아파트,4
2023,수원시,일반,203000312,4207,광교한양수자인.광교복합체육센터,6
2023,수원시,일반,203000434,4421,수원컨벤션센터.광교갤러리아백화점.중흥s클래스,2
2023,수원시,일반,203000018,4132,영통역7번출구.영덕고등학교,12
2023,수원시,일반,203000017,4044,벽산e빌리지,1
2023,수원시,일반,203000031,4392,매원초등학교.광교아이파크아파트,2
2023,수원시,일반,203000039,4147,수원가정법원.동수원등기소,1
2023,수원시,일반,203000041,4185,차세대융합기술연구원.푸르지오월드마크,11
2023,수원시,일반,201000195,2182,세류2동주민센터,10
2023,수원시,일반,201000191,2269,수원순복음교회.하늘채더퍼스트,12
2023,수원시,일반,201000105,2075,서수원터미널.이마트,6
2023,수원시,일반,201000116,2091,서수원버스터미널,6
2023,수원시,일반,201000248,2032,신미주아파트,2
2023,수원시,일반,201000264,2279,센트라우스.서수원검사소,5
2023,수원시,일반,201000296,2333,상고렴사거리.곡선동주민센터,4
2023,수원시,일반,203000093,4078,아이파크캐슬2단지.롯데엘클래스,15
2023,수원시,일반,203000116,4071,금성아파트.한국2차아파트,6
2023,수원시,일반,203000136,4133,영통역6번출구.영덕고등학교,12
2023,수원시,일반,202000027,3093,수원시청역1번출구.국민연금공단.경인일보,5
2023,수원시,일반,200000292,1263,백선교회,3
2023,수원시,일반,200000082,1153,영화초등학교.한국건강관리협회,2
2023,수원시,일반,200000089,1075,삼환나우빌.효성.화서역파크뷰아파트,6
2023,수원시,일반,200000284,1272,효천초등학교.화서역위너스파크,2
2023,수원시,일반,201000112,2188,세류3동주민센터.버드내노인복지회관,9
2023,수원시,일반,201000230,2163,세평지하도,1
2023,수원시,일반,201000403,2917,권선자이.e편한세상,5
2023,수원시,일반,203000211,4377,광교호반베르디움,14
2023,수원시,일반,203000188,4201,광교더샵주상복합,2
2023,수원시,일반,203000228,4226,광교두산위브.아주대병원후문.광교원천경기행복주택,1
2023,수원시,일반,203000287,4277,상현역,15
2023,수원시,일반,200000007,1204,광교산입구.경기대수원캠퍼스,1
2023,수원시,일반,203000150,4072,그대가프리미어아파트.망포역3번출구,21
2023,수원시,일반,203000167,4002,경기남부경찰청.봉녕사입구,15
2023,수원시,일반,202000026,3078,인계동행정복지센터.KBS수원센터.경기도노인회관,4
2023,수원시,일반,202000023,3076,인계동행정복지센터.KBS수원센터,4
2023,수원시,일반,202000019,3098,뉴코아아울렛,12
2023,수원시,일반,202000036,3096,여권민원실.풍림아파트,11
2023,수원시,일반,201000349,2846,우림.대한아파트,3
2023,수원시,일반,201000365,2872,서수원주민편익시설,25
2023,수원시,일반,201000391,2888,영조아파트.푸르지오아파트,1
2023,수원시,일반,200000128,1063,이목동입구,4
2023,수원시,일반,201000125,2097,권선구청.한봄고등학교,6
2023,수원시,일반,203000403,4399,광교체육센터.다산중학교,1
2023,수원시,일반,203000404,4004,영통SK뷰아파트.라온프라이빗아파트,2
2023,수원시,일반,203000028,4045,삼성전자중앙문,4
2023,수원시,일반,200000437,1413,성균관대역동문굿모닝힐아파트,1
2023,수원시,일반,201000109,2247,수원가구거리,1
2023,수원시,일반,201000113,2197,매교역2번출구.성원아파트,8
2023,수원시,일반,200000094,1050,동원고교.해우재입구,12
2023,수원시,일반,200000102,1029,샘내현대아파트,7
2023,수원시,일반,201000034,2120,웃거리,11
2023,수원시,일반,201000247,2030,호매실쌍용아파트,2
